CountryCode,DisplayName,region,Level,ProjYear,EPL,LPL,UPL,p20,p80
SSA,Sub-Saharan Africa,Aggregates,Regional,2018,0.405623875678711,0.667415171514218,0.860826781135635,0.616658114338217,
SSA,Sub-Saharan Africa,Aggregates,Regional,2019,0.398736677807749,0.660727037616397,0.859002785381498,0.616041100137262,
SSA,Sub-Saharan Africa,Aggregates,Regional,2020,0.407999553205231,0.668639879041526,0.863966022541019,0.619620940955569,
SSA,Sub-Saharan Africa,Aggregates,Regional,2021,0.395576143211909,0.658154189416324,0.857972756081127,0.619771970184066,
SSD,South Sudan,SSA,National,2008,0.4487714,0.6714482,0.8614479,0.4665348,0.9932501
SSD,South Sudan,SSA,National,2010,0.424621,0.6511205,0.8495949,0.4705738,0.992928
SSD,South Sudan,SSA,National,2011,0.4663157,0.6957766,0.8799801,0.5473349,0.9950366
SSD,South Sudan,SSA,National,2012,0.6931873,0.8736324,0.9637905,0.7774296,0.9991432
SSD,South Sudan,SSA,National,2013,0.6663461,0.856616,0.9542002,0.7750705,0.9989699
SSD,South Sudan,SSA,National,2015,0.7052869,0.8826216,0.9658195,0.828586,0.999243
SSD,South Sudan,SSA,National,2018,0.7998873,0.9298674,0.9834161,0.9147801,
SSD,South Sudan,SSA,National,2019,0.8070523,0.9326644,0.9844365,0.9197744,
SSD,South Sudan,SSA,National,2020,0.7943203,0.9281313,0.9827326,0.9125624,
SSD,South Sudan,SSA,National,2021,0.8023736,0.9307375,0.9837546,0.91924,
STP,Sao Tome and Principe,SSA,National,1981,0.1423523,0.4464135,0.7745667,0.009723895,0.9896921
STP,Sao Tome and Principe,SSA,National,1984,0.2118045,0.5438569,0.842321,0.04930748,0.9947997
STP,Sao Tome and Principe,SSA,National,1987,0.2504546,0.5985342,0.8700163,0.09190525,0.9970996
STP,Sao Tome and Principe,SSA,National,1990,0.2895416,0.6318844,0.8937685,0.1104619,0.9972578
STP,Sao Tome and Principe,SSA,National,1993,0.3113323,0.6601464,0.9032695,0.1358498,0.9962267
STP,Sao Tome and Principe,SSA,National,1996,0.3107131,0.6601464,0.9032695,0.1912767,0.9962991
STP,Sao Tome and Principe,SSA,National,1999,0.3075354,0.656796,0.9019616,0.1950698,0.9960136
STP,Sao Tome and Principe,SSA,National,2002,0.3441253,0.68579,0.9128301,0.2583198,0.9975437
STP,Sao Tome and Principe,SSA,National,2005,0.3466528,0.6877929,0.9110269,0.3345119,0.9985154
STP,Sao Tome and Principe,SSA,National,2008,0.3360377,0.6948495,0.9137335,0.3685093,0.9994344
STP,Sao Tome and Principe,SSA,National,2010,0.3459329,0.7198397,0.9277478,0.4332653,0.9999128
STP,Sao Tome and Principe,SSA,National,2011,0.3417718,0.6968347,0.9159836,0.4674593,0.9981619
STP,Sao Tome and Principe,SSA,National,2012,0.3598357,0.6975506,0.9100827,0.5045528,0.996411
STP,Sao Tome and Principe,SSA,National,2013,0.3533535,0.6769645,0.893257,0.5277814,0.9942827
STP,Sao Tome and Principe,SSA,National,2015,0.339498,0.633177,0.8637286,0.5261001,0.9887046
STP,Sao Tome and Principe,SSA,National,2018,0.352913,0.6503792,0.85946,0.5834617,
STP,Sao Tome and Principe,SSA,National,2019,0.3545212,0.6524858,0.8618452,0.5971679,
STP,Sao Tome and Principe,SSA,National,2020,0.3907226,0.6772791,0.8765614,0.622555,
STP,Sao Tome and Principe,SSA,National,2021,0.3728228,0.6634699,0.8718628,0.6197542,
SUR,Suriname-Urban,LAC,Subnational,1981,0.1841795,0.2709563,0.4085006,0.1387249,0.7609209
SUR,Suriname-Urban,LAC,Subnational,1984,0.1936246,0.3099174,0.4504132,0.1552538,0.7792208
SUR,Suriname-Urban,LAC,Subnational,1987,0.1965762,0.3205431,0.4693034,0.1711924,0.8010626
SUR,Suriname-Urban,LAC,Subnational,1990,0.1965762,0.3205431,0.4675325,0.1623377,0.7951594
SUR,Suriname-Urban,LAC,Subnational,1993,0.2201889,0.3423849,0.5177096,0.1770956,0.7933884
SUR,Suriname-Urban,LAC,Subnational,1996,0.2201889,0.3423849,0.5177096,0.1930342,0.7951594
SUR,Suriname-Urban,LAC,Subnational,1999,0.2113341,0.3423849,0.4822904,0.1930342,0.7792208
SUR,Suriname-Urban,LAC,Subnational,2002,0.1965762,0.3229044,0.4693034,0.1930342,0.7933884
SUR,Suriname-Urban,LAC,Subnational,2005,0.1930342,0.2845336,0.4096812,0.1883117,0.7792208
SUR,Suriname-Urban,LAC,Subnational,2008,0.1753247,0.2532468,0.390791,0.1794569,0.7792208
SUR,Suriname-Urban,LAC,Subnational,2010,0.1711924,0.244392,0.3831169,0.1841795,0.7792208
SUR,Suriname-Urban,LAC,Subnational,2011,0.1711924,0.244392,0.3583235,0.1883117,0.7744982
SUR,Suriname-Urban,LAC,Subnational,2012,0.1623377,0.2408501,0.3583235,0.1883117,0.7792208
SUR,Suriname-Urban,LAC,Subnational,2013,0.1623377,0.2272727,0.3530106,0.1930342,0.7792208
SUR,Suriname-Urban,LAC,Subnational,2015,0.1711924,0.244392,0.3642267,0.1965762,0.79634
SUR,Suriname-Urban,LAC,Subnational,2018,0.1753247,0.2473436,0.3831169,0.2231405,
SUR,Suriname-Urban,LAC,Subnational,2019,0.1753247,0.2473436,0.3831169,0.2355372,
SUR,Suriname-Urban,LAC,Subnational,2020,0.1883117,0.2804014,0.4096812,0.2473436,
SUR,Suriname-Urban,LAC,Subnational,2021,0.1841795,0.2804014,0.4096812,0.2532468,
SVK,Slovak Republic,ECA,National,1987,0,0,0.002452111,0,0.2424446
SVK,Slovak Republic,ECA,National,1990,0,0,0.002452111,0,0.2199983
SVK,Slovak Republic,ECA,National,1993,0.003733705,0.00561318,0.01807713,0.002492574,0.340597
SVK,Slovak Republic,ECA,National,1996,0.01244218,0.02245272,0.04748212,0.009970297,0.357459
SVK,Slovak Republic,ECA,National,1999,0.008028494,0.01703673,0.05015309,0.006483568,0.3417363
SVK,Slovak Republic,ECA,National,2002,0.00361481,0.01084239,0.04961723,0.00299684,0.3941306
SVK,Slovak Republic,ECA,National,2005,0.0004554602,0.002370254,0.03751722,0.0004554602,0.583925
SVK,Slovak Republic,ECA,National,2008,0,0.0005634834,0.00676005,0,0.5703825
SVK,Slovak Republic,ECA,National,2010,0.004951079,0.008141791,0.0220795,0.004951079,0.3191713
SVK,Slovak Republic,ECA,National,2011,0.004238608,0.007165448,0.0225641,0.004238608,0.3074942
SVK,Slovak Republic,ECA,National,2012,0.003130284,0.007447814,0.02693621,0.00400929,0.3896967
SVK,Slovak Republic,ECA,National,2013,0.002814993,0.007789345,0.02934848,0.003622754,0.4072338
SVK,Slovak Republic,ECA,National,2015,0.006617598,0.009985425,0.02793674,0.007978781,0.4166925
SVK,Slovak Republic,ECA,National,2018,0.001694571,0.009989206,0.0244911,0.005625958,
SVK,Slovak Republic,ECA,National,2019,0.001694571,0.007308644,0.0244911,0.005625958,
SVK,Slovak Republic,ECA,National,2020,0.001694571,0.01015164,0.02806236,0.007072701,
SVK,Slovak Republic,ECA,National,2021,0.001694571,0.009526531,0.0244911,0.005625958,
SVN,Slovenia,ECA,National,1981,0.000150495,0.0002524127,0.0005837267,0.000161023,0.02017468
SVN,Slovenia,ECA,National,1984,0.0001524766,0.0002563991,0.0006007772,0.000161023,0.01994602
SVN,Slovenia,ECA,National,1987,0.0001510436,0.0002535117,0.0005884144,0.0001304726,0.02187959
SVN,Slovenia,ECA,National,1990,0.0002658269,0.0005070869,0.00171499,0.0001671979,0.1033378
SVN,Slovenia,ECA,National,1993,0.00045299,0.001068505,0.00551263,0.0003099871,0.2106696
SVN,Slovenia,ECA,National,1996,0.0001000153,0.001949432,0.006317526,7.73397e-05,0.115911
SVN,Slovenia,ECA,National,1999,0,0.002472071,0.007465684,0,0.08481066
SVN,Slovenia,ECA,National,2002,0,0.001342999,0.008231396,0,0.1614346
SVN,Slovenia,ECA,National,2005,0.00093544,0.00175555,0.003917975,0.00093544,0.07155087
SVN,Slovenia,ECA,National,2008,0,0,0.000531736,0,0.06490521
SVN,Slovenia,ECA,National,2010,9.157745e-05,9.157745e-05,0.0007117638,9.157745e-05,0.09731018
SVN,Slovenia,ECA,National,2011,0,0.000225804,0.001594531,0,0.1025214
SVN,Slovenia,ECA,National,2012,0.0002625445,0.000467571,0.001942071,0.0002625445,0.1349081
SVN,Slovenia,ECA,National,2013,0.0002175685,0.0005069546,0.002074601,0.0002175685,0.1573908
SVN,Slovenia,ECA,National,2015,4.852958e-05,4.852958e-05,0.001476359,4.852958e-05,0.1500467
SVN,Slovenia,ECA,National,2018,0,0,0.0007338624,0,
SVN,Slovenia,ECA,National,2019,0,0,0.0007338624,0,
SVN,Slovenia,ECA,National,2020,0,0,0.0009897137,0,
SVN,Slovenia,ECA,National,2021,0,0,0.0007338624,0,
SWE,Sweden,OHI,National,1981,0.002496806,0.004988672,0.007242456,0.002496806,0.07203398
SWE,Sweden,OHI,National,1984,0.002479679,0.003725613,0.006106017,0.001248403,0.06351661
SWE,Sweden,OHI,National,1987,0.002462553,0.002462553,0.004969579,0,0.05245079
SWE,Sweden,OHI,National,1990,0.0024461,0.0024461,0.006455414,0,0.03987488
SWE,Sweden,OHI,National,1993,0.002447585,0.003290053,0.008279136,0.0008241638,0.03238085
SWE,Sweden,OHI,National,1996,0.001977993,0.004491176,0.008940865,0.001977993,0.03645243
SWE,Sweden,OHI,National,1999,0.0004944983,0.0009999792,0.003954132,0.0004944983,0.02595504
SWE,Sweden,OHI,National,2002,0.002158064,0.003013907,0.006458975,0.002080023,0.02699414
SWE,Sweden,OHI,National,2005,0.01036495,0.01195387,0.01630245,0.01036495,0.04873672
SWE,Sweden,OHI,National,2008,0.005527941,0.007242236,0.009543112,0.00566293,0.04803513
SWE,Sweden,OHI,National,2010,0.004908429,0.006765221,0.01169532,0.005474092,0.05407142
SWE,Sweden,OHI,National,2011,0.005324602,0.007587118,0.01114355,0.006343111,0.06107002
SWE,Sweden,OHI,National,2012,0.004570021,0.005355298,0.009171841,0.004570021,0.0618312
SWE,Sweden,OHI,National,2013,0.006370838,0.007534201,0.0111494,0.006508714,0.06832298
SWE,Sweden,OHI,National,2015,0.004382514,0.008086461,0.009918308,0.006491912,0.06337075
SWE,Sweden,OHI,National,2018,0.006933784,0.008828855,0.01214265,0.008828855,
SWE,Sweden,OHI,National,2019,0.006933784,0.008828855,0.01214265,0.008828855,
SWE,Sweden,OHI,National,2020,0.006933784,0.008979612,0.01214265,0.008828855,
SWE,Sweden,OHI,National,2021,0.006933784,0.008828855,0.01214265,0.008828855,
SWZ,Eswatini,SSA,National,1981,0.9143481,0.9667773,0.9896305,0.7828975,0.99999
SWZ,Eswatini,SSA,National,1984,0.9173154,0.9681075,0.9901447,0.8314306,0.99999
SWZ,Eswatini,SSA,National,1987,0.8876789,0.9544696,0.9847941,0.8074456,0.9999677
SWZ,Eswatini,SSA,National,1990,0.827439,0.9245275,0.9724508,0.7179775,0.997461
SWZ,Eswatini,SSA,National,1993,0.8265811,0.9240842,0.972262,0.7295114,0.9961439
SWZ,Eswatini,SSA,National,1996,0.7061795,0.8534378,0.9379296,0.623392,0.9870982
SWZ,Eswatini,SSA,National,1999,0.539037,0.7418946,0.8715177,0.435024,0.9610426
SWZ,Eswatini,SSA,National,2002,0.4829289,0.7118837,0.8495105,0.4093189,0.9556679
SWZ,Eswatini,SSA,National,2005,0.4589782,0.6835425,0.8368701,0.4514644,0.9632164
SWZ,Eswatini,SSA,National,2008,0.4387798,0.6583996,0.8261434,0.4589822,0.9738405
SWZ,Eswatini,SSA,National,2010,0.3994427,0.620355,0.8014214,0.4540094,0.9726786
SWZ,Eswatini,SSA,National,2011,0.3875142,0.607366,0.7886454,0.4663757,0.9699093
SWZ,Eswatini,SSA,National,2012,0.327706,0.556901,0.7526499,0.4242608,0.9606172
SWZ,Eswatini,SSA,National,2013,0.292829,0.5217322,0.7253924,0.4195214,0.9534659
SWZ,Eswatini,SSA,National,2015,0.2891448,0.5189997,0.7204986,0.4407572,0.9516795
SWZ,Eswatini,SSA,National,2018,0.2819666,0.5150043,0.7122663,0.4686399,
SWZ,Eswatini,SSA,National,2019,0.2753276,0.5111456,0.7092574,0.4687497,
SWZ,Eswatini,SSA,National,2020,0.2888966,0.5208846,0.719362,0.4784937,
SWZ,Eswatini,SSA,National,2021,0.2843036,0.5178498,0.7142884,0.4855002,
SYC,Seychelles,SSA,National,1981,0.03154395,0.1006978,0.3084629,0.005762901,0.8137703
SYC,Seychelles,SSA,National,1984,0.03154395,0.1006978,0.3084629,0.0112224,0.8055811
SYC,Seychelles,SSA,National,1987,0.02547775,0.0800729,0.2760092,0.0112224,0.7807101
SYC,Seychelles,SSA,National,1990,0.01607528,0.04610261,0.1825905,0.005762901,0.6648473
SYC,Seychelles,SSA,National,1993,0.01364884,0.04094642,0.1322415,0.004246374,0.5432218
SYC,Seychelles,SSA,National,1996,0.01364884,0.04094642,0.1404309,0.005762901,0.5580838
SYC,Seychelles,SSA,National,1999,0.007582733,0.03002743,0.09584488,0.001213221,0.4495003
SYC,Seychelles,SSA,National,2002,0.006612624,0.03200389,0.1294638,0.005050624,0.5506263
SYC,Seychelles,SSA,National,2005,0.005389802,0.03258365,0.1561657,0.005389802,0.6467301
SYC,Seychelles,SSA,National,2008,0.00372482,0.01886257,0.1362801,0.004806901,0.6671071
SYC,Seychelles,SSA,National,2010,0.01432247,0.03739837,0.09981595,0.0157646,0.7027526
SYC,Seychelles,SSA,National,2011,0.01236059,0.03320998,0.07908185,0.01432247,0.6565757
SYC,Seychelles,SSA,National,2012,0.01236059,0.03274983,0.0769489,0.0157646,0.6692812
SYC,Seychelles,SSA,National,2013,0.0115261,0.03132156,0.07020791,0.0157646,0.6626226
SYC,Seychelles,SSA,National,2015,0.008728071,0.02038452,0.06339233,0.01307618,0.6383275
SYC,Seychelles,SSA,National,2018,0.004588195,0.01129729,0.05198837,0.009043547,
SYC,Seychelles,SSA,National,2019,0.003994346,0.009700965,0.04758633,0.008323554,
SYC,Seychelles,SSA,National,2020,0.005829343,0.0139474,0.06136563,0.01024077,
SYC,Seychelles,SSA,National,2021,0.005829343,0.01191708,0.05594884,0.01024077,
SYR,Syrian Arab Republic,MNA,National,1981,0.03573274,0.2293734,0.606068,0.001273746,0.9507154
SYR,Syrian Arab Republic,MNA,National,1984,0.06167748,0.3089616,0.6836151,0.006478354,0.9629726
SYR,Syrian Arab Republic,MNA,National,1987,0.07942118,0.35324,0.719113,0.0147055,0.9708135
SYR,Syrian Arab Republic,MNA,National,1990,0.06413101,0.3152677,0.6886631,0.01111917,0.9631084
SYR,Syrian Arab Republic,MNA,National,1993,0.0239767,0.1858155,0.5534686,0.003977845,0.9159276
SYR,Syrian Arab Republic,MNA,National,1996,0.01776458,0.1559451,0.511696,0.005533485,0.9045891
SYR,Syrian Arab Republic,MNA,National,1999,0.01922076,0.1592473,0.5045883,0.006685728,0.8859314
SYR,Syrian Arab Republic,MNA,National,2002,0.01017831,0.1084328,0.411009,0.004919308,0.8603046
SYR,Syrian Arab Republic,MNA,National,2005,0.006664897,0.08769966,0.3675965,0.005712769,0.8739555
SYR,Syrian Arab Republic,MNA,National,2008,0.004524051,0.06629697,0.318132,0.00548195,0.8857389
SYR,Syrian Arab Republic,MNA,National,2010,0.003364186,0.05375196,0.2844959,0.00633021,0.886639
SYR,Syrian Arab Republic,MNA,National,2011,0.004304773,0.06489475,0.3151717,0.01254501,0.901648
SYR,Syrian Arab Republic,MNA,National,2012,0.01433386,0.1339962,0.4595201,0.04371711,0.9427858
SYR,Syrian Arab Republic,MNA,National,2013,0.03109131,0.206531,0.5536885,0.09799418,0.9620995
SYR,Syrian Arab Republic,MNA,National,2015,0.09260456,0.3654556,0.7016492,0.2508252,0.9819615
SYR,Syrian Arab Republic,MNA,National,2018,0.330048,0.6644989,0.8815322,0.6033723,
SYR,Syrian Arab Republic,MNA,National,2019,0.3457033,0.6762937,0.886766,0.6237651,
SYR,Syrian Arab Republic,MNA,National,2020,0.3457033,0.6762937,0.886766,0.6175272,
SYR,Syrian Arab Republic,MNA,National,2021,0.3457033,0.6762937,0.886766,0.6327555,
TCD,Chad,SSA,National,1981,0.7734745,0.9267986,0.9800416,0.4603454,0.9989042
TCD,Chad,SSA,National,1984,0.6978514,0.8955133,0.9706623,0.468987,0.9981986
TCD,Chad,SSA,National,1987,0.6763944,0.8847901,0.9662535,0.4941638,0.9981926
TCD,Chad,SSA,National,1990,0.6537432,0.869131,0.9639741,0.4617438,0.9976262
TCD,Chad,SSA,National,1993,0.7050527,0.8979503,0.9713693,0.5337706,0.9976237
TCD,Chad,SSA,National,1996,0.6875806,0.8906131,0.9689169,0.5741523,0.9975285
TCD,Chad,SSA,National,1999,0.6840763,0.8881335,0.967741,0.578899,0.9973465
TCD,Chad,SSA,National,2002,0.6519644,0.8680565,0.9633701,0.5781471,0.9973465
TCD,Chad,SSA,National,2005,0.3922411,0.6729844,0.882839,0.3824861,0.9902163
TCD,Chad,SSA,National,2008,0.4157251,0.691003,0.8864422,0.4426949,0.9939559
TCD,Chad,SSA,National,2010,0.36626,0.6464005,0.8562018,0.4250867,0.9928679
TCD,Chad,SSA,National,2011,0.380776,0.6630161,0.8620584,0.4711279,0.9943048
TCD,Chad,SSA,National,2012,0.3573347,0.6387785,0.8504445,0.4657119,0.993495
TCD,Chad,SSA,National,2013,0.3470562,0.6271459,0.8432103,0.4852111,0.9935048
TCD,Chad,SSA,National,2015,0.3379393,0.6135131,0.833845,0.4996629,0.9939182
TCD,Chad,SSA,National,2018,0.4117676,0.6888596,0.8802549,0.6414998,
TCD,Chad,SSA,National,2019,0.4103697,0.6883302,0.8799668,0.6471843,
TCD,Chad,SSA,National,2020,0.4161702,0.6909126,0.8813002,0.6426184,
TCD,Chad,SSA,National,2021,0.3883761,0.6694592,0.8682048,0.629161,
TGO,Togo,SSA,National,1981,0.3983355,0.6746367,0.8601824,0.1022227,0.9845367
TGO,Togo,SSA,National,1984,0.4867726,0.7388278,0.8938673,0.2371857,0.9890821
TGO,Togo,SSA,National,1987,0.5015883,0.7475105,0.8991012,0.3002705,0.9908877
TGO,Togo,SSA,National,1990,0.4898103,0.7416539,0.8954967,0.2883841,0.9890821
TGO,Togo,SSA,National,1993,0.6323058,0.8282905,0.9402317,0.4605461,0.9931384
TGO,Togo,SSA,National,1996,0.5237292,0.7608305,0.9050803,0.3922969,0.9881828
TGO,Togo,SSA,National,1999,0.4982251,0.7457778,0.8976818,0.3771562,0.9853261
TGO,Togo,SSA,National,2002,0.5261499,0.7615728,0.9056236,0.4448941,0.9893207
TGO,Togo,SSA,National,2005,0.5650623,0.7832908,0.9183958,0.5551206,0.9934453
TGO,Togo,SSA,National,2008,0.581901,0.7901943,0.9217915,0.6050225,0.9959707
TGO,Togo,SSA,National,2010,0.5590306,0.7699045,0.910427,0.6097522,0.9954238
TGO,Togo,SSA,National,2011,0.550192,0.7592202,0.9061887,0.6280384,0.9951407
TGO,Togo,SSA,National,2012,0.5401999,0.7554875,0.9058051,0.6343423,0.9956771
TGO,Togo,SSA,National,2013,0.5307857,0.7504323,0.906568,0.6513328,0.9962435
TGO,Togo,SSA,National,2015,0.5114404,0.7420715,0.9077201,0.658559,0.9972864
TGO,Togo,SSA,National,2018,0.463613,0.7150287,0.8884657,0.659951,
TGO,Togo,SSA,National,2019,0.4528965,0.6957127,0.8831212,0.6566796,
TGO,Togo,SSA,National,2020,0.4528965,0.6957127,0.8831212,0.6503464,
TGO,Togo,SSA,National,2021,0.4405269,0.6850153,0.8755167,0.6480351,
THA,Thailand,EAP,National,1981,0.1932483,0.4280536,0.6929727,0.02044377,0.9401454
THA,Thailand,EAP,National,1984,0.1725261,0.4168362,0.6900054,0.03207494,0.9382404
THA,Thailand,EAP,National,1987,0.1512467,0.4049943,0.6868033,0.03056938,0.9412968
THA,Thailand,EAP,National,1990,0.09165596,0.3591811,0.6456535,0.01739111,0.9160946
THA,Thailand,EAP,National,1993,0.04705768,0.2389603,0.5401639,0.00910537,0.8527364
THA,Thailand,EAP,National,1996,0.02183694,0.1498803,0.4497151,0.006117133,0.8225412
THA,Thailand,EAP,National,1999,0.02537322,0.180616,0.4781409,0.007560007,0.8253732
THA,Thailand,EAP,National,2002,0.01110569,0.1180482,0.3974639,0.005793521,0.8162008
THA,Thailand,EAP,National,2005,0.006109983,0.06848457,0.2927371,0.005889675,0.7868948
THA,Thailand,EAP,National,2008,0.001382841,0.03358654,0.2252196,0.002284383,0.7886313
THA,Thailand,EAP,National,2010,0.001328688,0.02382542,0.1749276,0.002829078,0.7885735
THA,Thailand,EAP,National,2011,0.0004406722,0.01314589,0.1337154,0.001429273,0.7994259
THA,Thailand,EAP,National,2012,0.0005606,0.01411016,0.1345098,0.002804117,0.7682363
THA,Thailand,EAP,National,2013,0.0003922005,0.01081142,0.1132504,0.002080932,0.7677791
THA,Thailand,EAP,National,2015,0.0002562514,0.004764978,0.06992569,0.002140292,0.7722623
THA,Thailand,EAP,National,2018,0.0002406222,0.005277695,0.08391458,0.002404708,
THA,Thailand,EAP,National,2019,0.0007889203,0.003486811,0.06165165,0.002486521,
THA,Thailand,EAP,National,2020,0.0008546521,0.004722602,0.08323613,0.002922388,
THA,Thailand,EAP,National,2021,0.0007889203,0.004155611,0.07124368,0.002868509,
TJK,Tajikistan,ECA,National,1981,0.01794361,0.074409,0.3111649,0.003702649,0.9085731
TJK,Tajikistan,ECA,National,1984,0.01794361,0.07967815,0.324409,0.005767588,0.9122757
TJK,Tajikistan,ECA,National,1987,0.01958132,0.095272,0.3673455,0.009256622,0.933922
TJK,Tajikistan,ECA,National,1990,0.02107662,0.1050983,0.392552,0.01018228,0.9336371
TJK,Tajikistan,ECA,National,1993,0.2185987,0.6131444,0.90544,0.0937055,0.9956565
TJK,Tajikistan,ECA,National,1996,0.7216605,0.9388351,0.9920963,0.5480632,0.9991455
TJK,Tajikistan,ECA,National,1999,0.5070493,0.8498291,0.9765736,0.3378667,0.9990031
TJK,Tajikistan,ECA,National,2002,0.2975607,0.6675412,0.9111033,0.219677,0.9946641
TJK,Tajikistan,ECA,National,2005,0.1137102,0.3956705,0.767875,0.1103215,0.9823319
TJK,Tajikistan,ECA,National,2008,0.06717225,0.2616865,0.6483533,0.0742196,0.9872827
TJK,Tajikistan,ECA,National,2010,0.0396236,0.2147144,0.5797191,0.0639771,0.9850448
TJK,Tajikistan,ECA,National,2011,0.03914656,0.2046437,0.5665192,0.07338103,0.981951
TJK,Tajikistan,ECA,National,2012,0.04053646,0.1948092,0.5477799,0.07884103,0.9807128
TJK,Tajikistan,ECA,National,2013,0.04034759,0.1844951,0.5299764,0.09253972,0.9791462
TJK,Tajikistan,ECA,National,2015,0.04120718,0.1778985,0.5051068,0.1107587,0.9753612
TJK,Tajikistan,ECA,National,2018,0.0234614,0.1242835,0.4160812,0.08765959,
TJK,Tajikistan,ECA,National,2019,0.02210057,0.1112653,0.3848955,0.08155993,
TJK,Tajikistan,ECA,National,2020,0.02089855,0.1067624,0.3790986,0.0769311,
TJK,Tajikistan,ECA,National,2021,0.01769248,0.08915379,0.3444732,0.07054946,
TKM,Turkmenistan,ECA,National,1981,0.2612137,0.5620877,0.8038423,0.04988456,0.9772427
TKM,Turkmenistan,ECA,National,1984,0.2920515,0.5881431,0.8252803,0.1028199,0.9798813
TKM,Turkmenistan,ECA,National,1987,0.3033476,0.5971306,0.831217,0.1395119,0.9820251
TKM,Turkmenistan,ECA,National,1990,0.1631761,0.4321405,0.7175956,0.0571405,0.9577836
TKM,Turkmenistan,ECA,National,1993,0.3001319,0.5943272,0.8291557,0.1467678,0.9750165
TKM,Turkmenistan,ECA,National,1996,0.4472296,0.7219657,0.8998186,0.3194261,0.9888687
TKM,Turkmenistan,ECA,National,1999,0.4139182,0.6951682,0.8865435,0.3012863,0.9850759
TKM,Turkmenistan,ECA,National,2002,0.3705475,0.6643305,0.8703001,0.3024406,0.9850759
TKM,Turkmenistan,ECA,National,2005,0.2808377,0.5791557,0.8181893,0.2676451,0.9815303
TKM,Turkmenistan,ECA,National,2008,0.1423153,0.3966854,0.6930244,0.1557553,0.972378
TKM,Turkmenistan,ECA,National,2010,0.1038094,0.3261049,0.6376154,0.143717,0.9680904
TKM,Turkmenistan,ECA,National,2011,0.07338391,0.2656662,0.5781662,0.1261544,0.9557223
TKM,Turkmenistan,ECA,National,2012,0.05235818,0.2146273,0.5281168,0.1043865,0.9459927
TKM,Turkmenistan,ECA,National,2013,0.04353562,0.1836247,0.4755937,0.1021603,0.9379123
TKM,Turkmenistan,ECA,National,2015,0.03092018,0.140254,0.4063325,0.08649406,0.9233179
TKM,Turkmenistan,ECA,National,2018,0.02028364,0.0991095,0.3242084,0.07181728,
TKM,Turkmenistan,ECA,National,2019,0.01748021,0.08649406,0.3033476,0.0625,
TKM,Turkmenistan,ECA,National,2020,0.01748021,0.08352573,0.3001319,0.05656332,
TKM,Turkmenistan,ECA,National,2021,0.01401715,0.07239446,0.275808,0.05235818,
TLS,Timor-Leste,EAP,National,2002,0.3794434,0.7076831,0.9182899,0.2836943,0.9930912
TLS,Timor-Leste,EAP,National,2005,0.3721183,0.7476148,0.9425167,0.3578897,0.9969581
TLS,Timor-Leste,EAP,National,2008,0.4302542,0.8113026,0.969859,0.4731434,0.9991818
TLS,Timor-Leste,EAP,National,2010,0.3123169,0.7329659,0.94552,0.4113579,0.99876
TLS,Timor-Leste,EAP,National,2011,0.3217449,0.7400053,0.9469924,0.4765361,0.9988472
TLS,Timor-Leste,EAP,National,2012,0.3024432,0.7282034,0.9411581,0.4880175,0.9990715
TLS,Timor-Leste,EAP,National,2013,0.2618715,0.6959441,0.9292876,0.4973095,0.9988361
TLS,Timor-Leste,EAP,National,2015,0.2382937,0.6802183,0.9260838,0.5372929,0.9989347
TLS,Timor-Leste,EAP,National,2018,0.2182152,0.6569539,0.9181371,0.5736769,
TLS,Timor-Leste,EAP,National,2019,0.2102947,0.6470728,0.9143141,0.570485,
TLS,Timor-Leste,EAP,National,2020,0.2492954,0.6914795,0.9275239,0.6135202,
TLS,Timor-Leste,EAP,National,2021,0.2239962,0.667803,0.9198474,0.6041355,
TON,Tonga,EAP,National,1981,0.06957258,0.2432468,0.5294313,0.01839279,0.9271561
TON,Tonga,EAP,National,1984,0.05638535,0.2119329,0.4863795,0.02019161,0.9069374
TON,Tonga,EAP,National,1987,0.0457452,0.166146,0.4279667,0.02019161,0.8901951
TON,Tonga,EAP,National,1990,0.04862363,0.1851482,0.4493013,0.02177553,0.8914556
TON,Tonga,EAP,National,1993,0.04092423,0.1380102,0.4005322,0.02019161,0.8212874
TON,Tonga,EAP,National,1996,0.03151714,0.09711767,0.321368,0.01839279,0.7767375
TON,Tonga,EAP,National,1999,0.03026524,0.08363743,0.2961332,0.01563726,0.7338261
TON,Tonga,EAP,National,2002,0.01995932,0.07152686,0.2624504,0.01417701,0.7399624
TON,Tonga,EAP,National,2005,0.01660057,0.07774662,0.2808797,0.01560041,0.8151737
TON,Tonga,EAP,National,2008,0.01124151,0.07388673,0.2782542,0.01261613,0.8584484
TON,Tonga,EAP,National,2010,0.01106478,0.08797289,0.3126376,0.01776078,0.888026
TON,Tonga,EAP,National,2011,0.01094461,0.0829573,0.3014414,0.02165667,0.8874607
TON,Tonga,EAP,National,2012,0.01043625,0.08075167,0.2950707,0.0249489,0.8939869
TON,Tonga,EAP,National,2013,0.01022558,0.07870186,0.2909874,0.0301317,0.8984617
TON,Tonga,EAP,National,2015,0.009524903,0.07488758,0.2745091,0.03348204,0.9000115
TON,Tonga,EAP,National,2018,0.005839861,0.05943722,0.2397766,0.03348204,
TON,Tonga,EAP,National,2019,0.005839861,0.05943722,0.2397766,0.03467952,
